Genero,PersonaMayor,Socio,Dependientes,Permanencia,ServicioTelefonico,VariasLineas,ServicioInternet,SeguridadLinea,CopiaSeguridadLinea,ProteccionDispositivo,ServicioTecnico,ServicioTV,ServicioPeliculas,Contrato,MetodoPago,RecargoMensual,TotalRecargo,Abandono
1,0,1,1,68,0,2,0,1,1,1,1,0,1,1,1,-0.27790870894670805,0.7352174813662619,0
1,1,0,0,12,1,1,1,0,0,0,0,0,0,0,2,0.28377867710944155,-0.6425402198790069,0
0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,-1.343120586053193,-0.9896729928308817,1
0,0,1,0,62,1,1,1,0,0,1,0,1,1,0,0,1.2160467942026365,1.7137636630688728,0
0,1,0,0,29,1,1,1,0,0,0,1,1,1,0,0,1.1263097561936661,0.25584575458700665,1
1,0,0,1,1,0,2,0,0,1,0,1,0,0,0,1,-1.03568814102246,-0.993315635131636,0
1,1,1,0,5,1,1,1,0,0,1,0,0,0,0,3,0.5031358811313701,-0.8562860547632636,1
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,0,-1.46443176706532,-0.9990114030928153,0
1,0,0,1,62,1,1,1,0,0,1,1,1,1,1,0,1.3057838322116073,1.9017681590277997,0
0,0,1,1,36,1,0,2,2,2,2,2,2,2,1,3,-1.479387940066815,-0.6911529371290722,0
0,1,0,0,28,1,1,1,0,0,1,1,1,1,0,0,1.2808568772091153,0.2681645085495573,1
0,0,1,1,69,1,1,0,1,1,0,1,1,0,2,2,0.2970730531107707,1.1491099532119597,0
0,0,1,0,11,1,1,1,1,0,0,1,1,0,0,2,1.044881703185526,-0.4685764542429871,1
0,0,1,0,63,1,1,1,0,1,1,1,1,1,0,0,1.461992750227223,2.0259270699335072,0
1,0,0,0,23,1,0,2,2,2,2,2,2,2,2,3,-1.4827115340671475,-0.8290655822976275,0
1,0,0,0,10,1,0,2,2,2,2,2,2,2,0,2,-1.4960059100684764,-0.9162020014556693,0
0,0,1,0,71,1,1,2,2,2,2,2,2,2,1,2,-1.289943082047877,-0.21255389204997688,0
0,1,0,0,45,1,1,0,1,0,0,1,0,1,0,0,0.17576187209864355,0.34401977488526325,0
0,0,1,1,70,1,1,2,2,2,2,2,2,2,1,1,-1.3530913680541898,-0.2289568207133732,0
0,0,0,1,22,1,1,1,0,0,0,0,0,1,0,0,0.6643301901474838,-0.20599713590861932,0
0,0,1,1,52,1,1,2,2,2,2,2,2,2,1,1,-1.3863273080575123,-0.4539838084199657,0
1,0,1,0,55,1,1,1,0,0,1,1,1,1,2,0,1.3091074262119398,1.5275915265703255,1
0,0,0,0,65,0,2,0,1,0,1,1,1,1,1,2,-0.15992112193491315,0.7231415702237615,0
0,0,1,1,72,1,0,2,2,2,2,2,2,2,1,3,-1.502653098069141,-0.36199053286091815,0
1,0,1,0,10,1,0,2,2,2,2,2,2,2,2,3,-1.5009913010689746,-0.9245028105773881,0
0,0,0,1,7,1,0,2,2,2,2,2,2,2,2,1,-1.4860351280674797,-0.9654107874458581,0
1,1,0,0,5,1,0,1,0,1,0,0,0,1,0,0,0.6909189421501417,-0.8277851383373623,0
0,0,1,1,24,1,1,0,1,0,1,0,1,1,1,2,0.45992915912705046,-0.1927953171458858,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,1,2,1.7295420672539685,2.7257780006984134,0
1,0,0,0,21,0,2,0,1,0,0,1,1,0,0,1,-0.7049905379894017,-0.5615411010822358,0
1,0,1,0,69,0,2,0,0,1,1,1,1,1,2,2,-0.13167057293208925,0.8742781107750547,0
1,0,1,1,44,1,0,0,0,1,0,1,0,0,0,3,-0.3277626189516918,0.1173591172983325,0
0,1,1,1,61,1,1,0,0,0,1,0,1,0,2,0,0.014567563082529782,0.7425469192077796,0
1,1,0,0,24,1,1,1,0,1,1,0,1,1,0,2,1.2692242982079527,0.09422281953354203,1
0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0.8587604391669201,-0.9681482883264251,1
0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,3,-0.4640299729653139,-0.880967715928374,1
1,0,0,0,4,1,1,1,0,1,0,0,0,1,0,0,0.8404806721650928,-0.8456230473010559,1
1,0,1,0,72,1,1,1,0,1,1,1,1,1,1,0,1.4437129832253957,2.453727812382085,0
1,0,0,0,72,1,1,0,1,1,1,1,1,1,1,3,0.9052907551715718,1.9204229029316622,0
1,1,1,0,14,1,1,1,0,0,0,0,0,0,0,0,0.34360336911542183,-0.5607242661420667,0
1,0,0,0,7,1,1,2,2,2,2,2,2,2,0,3,-1.3198554280508674,-0.940618743180725,0
0,0,0,0,48,1,0,1,0,1,0,0,0,0,2,0,0.3452651661155884,0.6575960854301902,0
1,0,1,1,55,1,0,2,2,2,2,2,2,2,2,1,-1.504314895069307,-0.5549843449408782,0
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,2,-1.5109620830699715,-0.9996295484529432,0
1,0,0,0,45,1,0,1,1,1,1,1,1,1,2,2,1.5766567432386855,1.2135736836253073,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0.18407085709947416,-0.9108373827945585,0
0,0,1,0,71,1,0,2,2,2,2,2,2,2,1,1,-1.5009913010689746,-0.3827204790452104,0
1,0,1,0,8,1,0,2,2,2,2,2,2,2,0,1,-1.479387940066815,-0.9382344682202313,0
0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0.3685303241179137,-0.8948539099112492,1
1,0,1,1,69,1,0,0,1,1,0,1,1,1,1,3,0.528062836133862,1.4390642803519957,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.12424616509349382,-0.9779061543684454,1
0,1,1,0,72,1,1,1,1,1,1,1,1,1,1,2,1.6946443302504801,2.720016002877221,0
1,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,0.2904258651101061,-0.6585678460023254,1
1,0,0,0,71,1,1,0,1,1,1,1,0,1,1,3,0.5264010391336955,1.5122041224271394,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.17243827809831147,-0.9772659323883129,1
0,0,1,0,33,0,2,0,1,0,1,1,1,1,1,3,-0.17321549793624233,-0.11788934547037637,0
0,0,0,0,16,1,0,2,2,2,2,2,2,2,2,1,-1.5192710680708021,-0.8639245652848451,0
0,1,1,0,56,1,1,1,1,1,1,1,0,0,2,0,1.0266019361836989,1.407803786425523,0
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,2,-1.4893587220678117,-0.9993425523928839,0
1,0,0,0,5,1,0,0,0,0,1,0,1,1,0,0,0.17576187209864355,-0.8552043003830395,1
1,0,1,1,57,1,0,2,2,2,2,2,2,2,2,1,-1.5076384890696393,-0.5394203278376556,0
1,0,1,1,56,0,2,0,0,1,1,0,0,0,2,2,-0.9525982910141539,-0.137669996994472,0
1,0,0,0,8,1,1,1,0,1,1,0,1,0,0,0,0.9717626351782167,-0.6665595824439802,1
0,0,1,1,22,1,0,0,1,1,1,0,0,0,0,1,-0.12003799393092633,-0.380269974224703,1
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.4960059100684764,-0.9994308588729022,0
0,0,0,1,40,1,0,0,1,0,0,1,1,0,0,2,-0.021991970921125214,0.07817311679021893,0
1,0,1,1,46,1,0,2,2,2,2,2,2,2,1,2,-1.4960059100684764,-0.629978623096406,0
1,0,1,1,63,1,0,2,2,2,2,2,2,2,1,1,-1.4976677070686424,-0.44482201111806874,0
1,0,1,1,68,1,1,1,1,1,1,0,1,1,1,0,1.5101848632320405,2.2889920739079757,0
1,0,1,1,69,1,0,1,1,1,0,1,1,1,1,2,1.3822264942192488,2.198146782589166,0
0,0,1,0,56,1,1,1,0,1,1,1,0,0,0,0,0.857098642166754,1.250993554533055,0
0,0,1,1,10,1,0,0,0,1,1,0,0,1,2,1,0.0378327210848556,-0.7167176630943656,0
1,0,0,0,63,1,1,1,1,1,1,1,1,0,2,2,1.3207400052131024,1.9019006187478273,0
0,0,1,1,24,0,2,0,1,1,1,1,0,1,1,1,-0.4075288749596656,-0.4747137546042578,0
0,0,0,0,19,1,1,0,0,0,1,0,0,0,0,1,-0.2878794909477047,-0.5516507753201879,0
1,0,1,1,22,1,1,1,0,0,1,0,1,0,0,0,0.7972739501607737,-0.17579631974236612,0
1,0,1,0,29,1,1,1,1,1,0,0,0,0,0,0,0.6543594081464872,0.08115346049083602,1
1,0,1,0,13,1,1,0,0,0,1,0,1,1,2,1,0.35025055711608644,-0.5712768905042516,1
0,0,1,0,70,1,1,2,2,2,2,2,2,2,1,3,-1.288281285047711,-0.12201767341123111,0
0,0,1,0,49,1,0,1,0,1,1,0,1,1,0,0,1.1512367111961581,1.210549186684681,0
0,1,1,0,43,1,1,1,1,0,1,1,1,1,2,1,1.4885815022298807,1.1245607517668768,1
0,0,0,0,3,1,0,2,2,2,2,2,2,2,0,1,-1.5009913010689746,-0.9817695628692453,1
1,0,1,1,42,1,0,0,0,0,1,1,1,1,2,0,0.27879328610894344,0.355411310807622,0
1,0,0,0,57,1,0,0,0,1,0,1,0,0,2,1,-0.3360716039525224,0.3759204907918684,0
1,1,0,0,2,1,0,0,1,0,1,0,1,0,0,3,0.05445069108651683,-0.9664042353460638,1
0,0,1,0,72,1,1,1,1,1,1,1,1,1,1,2,1.6879971422498155,2.6620427987452167,0
0,1,0,0,46,1,1,1,0,1,1,0,1,1,0,0,1.3190782082129364,1.1393962404099487,0
1,1,1,0,66,1,1,1,0,0,0,1,1,1,0,2,1.1728400721983174,2.0260153764135254,1
1,0,0,0,62,1,1,1,1,1,0,1,0,1,2,0,1.2376501552047963,1.8747242995222002,1
0,0,1,0,72,1,1,0,1,1,1,1,1,1,1,3,0.8770402061687478,1.922696794792133,0
1,0,1,1,35,1,0,1,0,1,0,1,1,0,2,0,0.8288480931639302,0.38956384195469335,0
1,0,1,0,17,1,1,1,1,1,1,0,0,0,0,2,0.8454660631655914,-0.36609678418176833,1
0,0,1,0,72,1,1,0,1,1,1,1,1,1,1,0,0.9185851311729009,1.9881318964856818,0
0,0,1,1,28,1,0,2,2,2,2,2,2,2,2,1,-1.491020519067978,-0.7683990305250663,0
1,0,1,0,56,1,1,2,2,2,2,2,2,2,1,2,-1.3165318340505352,-0.42217139899337874,1
0,0,0,0,31,1,1,1,0,0,0,1,0,0,0,2,0.5014740841312036,0.05335899590508116,1
1,0,0,0,45,1,0,2,2,2,2,2,2,2,2,3,-1.5259182560714666,-0.6252100731754187,0
0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,-1.2965902700485417,-0.9967816644723536,0
0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,-0.5039131009693006,-0.9575073574842218,1
0,0,0,0,6,1,0,2,2,2,2,2,2,2,0,1,-1.4561227820644893,-0.9598033259646971,0
0,0,1,0,48,1,0,1,0,1,1,0,1,1,2,0,1.07313225218835,1.0639383532343245,0
1,0,1,1,25,1,1,2,2,2,2,2,2,2,0,3,-1.3082228490497045,-0.7666991307847144,0
1,0,1,1,64,1,0,2,2,2,2,2,2,2,1,3,-1.4976677070686424,-0.44561676943823325,0
1,0,0,0,50,0,2,0,1,1,0,0,0,0,0,1,-0.9891578250178087,-0.2211637738517596,0
0,0,1,1,52,1,1,1,0,0,1,0,1,1,2,3,1.2127232002023045,1.3324562823499222,0
1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0.1807472630991421,-0.884367515409078,0
0,1,0,0,32,1,0,1,0,0,0,0,1,1,0,0,0.8703930181680832,0.2713876950702246,0
1,0,1,1,45,1,1,0,1,1,0,1,1,0,1,2,0.30205844411126875,0.48025459693347117,0
1,0,1,0,9,1,1,1,1,0,0,0,0,1,0,0,0.7740087921584479,-0.6543512115814524,0
0,1,1,0,66,1,1,1,0,0,1,1,1,1,2,2,1.3689321182179202,2.071647749962974,1
1,0,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0.9003053641710732,-0.894655220331208,1
0,0,0,0,54,1,0,2,2,2,2,2,2,2,1,1,-1.4843733310673135,-0.5315389744960237,0
0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,-0.819654531000864,-0.9904456745310418,1
0,0,1,1,64,1,1,1,1,1,0,1,1,1,1,3,1.5135084572323727,2.0813835393849898,0
0,1,0,0,31,1,1,1,0,0,0,0,0,0,0,0,0.3037202411114353,-0.029207562912014477,1
0,0,0,0,14,1,0,1,0,0,0,0,1,1,0,1,0.8321716871642623,-0.5096168908314848,1
0,0,0,0,12,1,0,1,1,0,0,0,1,0,2,2,0.6776245661488131,-0.5758688274652024,0
1,1,1,0,67,1,0,0,1,1,0,1,0,0,2,3,-0.1266851819315907,0.8106974451618901,0
0,0,1,1,35,1,1,0,1,0,1,1,1,0,0,0,0.24888094010595305,0.12594692248011075,1
0,0,0,0,45,1,1,0,1,0,0,1,0,1,1,1,0.29208766211027215,0.470585037371469,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,-0.6235624849812615,-0.7908730296897196,0
0,1,0,0,29,1,1,0,1,1,0,0,0,0,0,3,-0.2064514379395648,-0.24917900463756024,0
0,0,0,0,24,1,1,2,2,2,2,2,2,2,2,3,-1.3348116010523623,-0.7409136386193754,0
1,0,1,1,66,1,0,2,2,2,2,2,2,2,1,1,-1.4960059100684764,-0.41451081185179267,0
1,0,0,0,51,1,0,1,1,0,0,0,1,0,2,1,0.7175076941527996,0.8759338572753975,0
0,0,1,0,45,1,1,2,2,2,2,2,2,2,1,1,-1.304899255049372,-0.5131712266522207,0
0,0,1,0,49,1,0,2,2,2,2,2,2,2,2,2,-1.5209328650709681,-0.6025153078107196,0
0,0,1,0,29,1,0,2,2,2,2,2,2,2,1,1,-1.502653098069141,-0.7777595174070044,0
1,0,1,1,40,1,1,1,1,1,0,1,1,1,0,2,1.506861269231708,0.9651013254738602,0
0,1,0,0,37,1,1,1,0,0,0,0,1,1,0,0,1.0565142821866886,0.5726673282726055,1
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0.1657910900976469,-0.2445870676766095,0
0,0,0,0,22,0,2,0,0,0,1,0,1,1,0,0,-0.4706771609659783,-0.534254398756586,0
1,0,0,0,72,0,2,0,1,1,1,1,1,1,1,3,0.02786193908385848,1.0081065812427645,0
0,0,0,0,7,0,2,0,0,1,0,0,0,1,0,2,-0.819654531000864,-0.878649670827894,1
1,0,1,1,33,1,0,0,0,1,1,1,1,1,1,2,0.5762549491386791,0.14120186690326922,0
0,0,0,0,23,1,0,1,0,1,0,1,0,0,0,1,0.4765471291287117,-0.2205677051116362,0
1,1,0,0,24,1,1,1,0,1,0,0,1,1,0,0,1.2127232002023045,0.06925416230837231,1
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.49150330213020693,-0.9730272213474351,1
1,0,0,0,69,1,1,0,1,1,1,1,1,1,1,1,0.8604222361670866,1.7832608628432627,0
0,0,0,1,3,1,0,2,2,2,2,2,2,2,2,2,-1.4694171580658184,-0.9828071640094601,0
1,0,0,0,56,1,0,0,0,1,0,1,1,1,2,3,0.36520673011758165,0.8836606742769973,0
1,0,0,0,65,1,1,1,1,0,1,1,1,1,2,2,1.503537675231376,2.1437941441379116,0
1,0,1,0,71,1,0,2,2,2,2,2,2,2,2,0,-1.4594463760648215,-0.3283016107339428,0
0,1,0,0,14,1,1,1,0,0,1,0,0,0,0,3,0.5180920541328649,-0.5409656912379757,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.17908546609897608,-0.9534894126433897,0
0,0,0,0,32,1,1,1,0,0,0,0,1,0,2,0,0.6410650321451581,0.22012578341961064,1
1,0,0,0,40,1,0,0,1,0,1,0,0,1,0,0,0.08934842809000533,0.19767386087496194,0
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,2,-1.462769970065154,-0.9989893264728107,0
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0.8089065291619364,-0.9688105869265622,1
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0.17077648109814544,-0.7885770612092442,0
0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,0,-0.454059190964317,-0.6941553574496939,0
0,0,1,1,17,1,1,1,1,0,1,0,1,0,0,0,0.9850570111795458,-0.29852025034777646,1
1,0,0,0,19,1,0,1,0,1,1,0,0,0,0,0,0.4482965801258878,-0.3498483918584041,1
1,0,0,0,71,1,1,2,2,2,2,2,2,2,1,3,-1.303237458049206,-0.1700784751611823,0
0,0,1,1,54,1,1,0,1,0,0,1,0,0,1,3,-0.15825932493474712,0.4374038775045987,0
1,0,1,0,31,1,1,1,1,1,0,1,0,0,0,2,0.857098642166754,0.2854284253931318,0
0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,0.38681009111974146,-0.6378378998180332,0
0,1,0,0,18,1,0,1,0,0,1,0,0,1,0,0,0.6709773781481485,-0.3707328743827283,0
0,1,0,0,72,1,1,1,1,1,0,1,1,1,1,3,1.506861269231708,2.4122679200135,0
0,1,0,0,71,1,1,1,0,1,0,0,1,1,0,2,1.1595456961969886,2.0610068191207707,0
1,1,0,0,5,0,2,0,0,0,1,1,1,0,0,2,-0.6435040489832551,-0.9133320408550751,0
1,0,1,0,38,1,1,0,0,0,1,1,0,1,2,2,0.14086413509515505,0.17049754164933492,0
1,0,0,1,5,1,0,0,0,0,0,1,0,0,0,3,-0.5354872439724571,-0.9043027032732056,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-0.6850489739874082,-0.9672431469062376,1
0,1,0,0,52,1,1,0,1,0,1,0,0,0,1,3,-0.16324471593524545,0.3620342968089933,0
0,1,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0.36520673011758165,-0.7404721062192839,1
0,0,0,0,68,1,1,0,0,1,1,0,1,1,1,0,0.528062836133862,1.3453048751925822,0
1,0,1,1,69,1,0,2,2,2,2,2,2,2,2,2,-1.4694171580658184,-0.38863701320643546,0
0,0,1,0,42,1,1,0,1,1,0,1,0,0,0,2,0.05445069108651683,0.1962609571946695,0
0,0,0,0,50,1,0,1,0,1,0,1,1,1,1,1,1.1778254631988159,1.2164877974659103,0
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.517609271070636,-0.9997178549329616,1
1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.5164302571326989,-0.9726960720473665,1
1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,2,-0.6717545979860793,-0.36236583540099593,0
0,0,0,0,7,1,0,2,2,2,2,2,2,2,0,1,-1.4760643460664828,-0.9416563443209398,0
1,0,1,1,64,1,1,1,1,1,1,0,0,0,0,0,0.8986435671709071,1.6236027469702048,0
0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.3369561811147577,-0.9750803470078603,1
1,0,0,0,59,1,0,2,2,2,2,2,2,2,1,3,-1.481049737066981,-0.48171204314570687,0
0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,-0.4789861459668089,-0.8692671073259514,0
0,0,0,0,3,1,0,2,2,2,2,2,2,2,0,1,-1.5275800530716328,-0.9834253093695882,0
0,0,1,0,15,1,0,2,2,2,2,2,2,2,0,2,-1.4727407520661506,-0.8620922058244658,0
1,0,1,1,13,1,0,0,0,0,0,0,1,1,2,0,-0.00038860991896542203,-0.6207726725544999,0
0,0,0,0,23,1,1,1,0,1,0,0,1,1,0,2,1.1279715531938321,-0.015100602729093674,0
1,1,1,0,31,1,1,1,1,0,0,0,1,0,0,0,0.8205391081630995,0.23151731934196937,0
1,0,0,0,29,1,0,0,1,1,0,1,0,0,2,0,-0.1998042499389002,-0.25922386673964004,0
0,0,1,0,49,1,0,2,2,2,2,2,2,2,2,2,-1.46443176706532,-0.5524676102603571,0
0,0,1,0,56,1,1,1,0,0,0,0,1,0,0,3,0.6925807391503078,1.1565939273935093,0
0,0,0,0,63,1,1,0,1,1,1,1,0,1,1,2,0.5164302571326989,1.1974577510219704,0
1,0,1,0,63,1,1,0,0,0,1,1,1,1,1,2,0.49981228713103754,1.2145450549055083,0
1,1,1,1,24,1,1,1,1,0,0,0,0,0,0,0,0.5014740841312036,-0.18789430750487107,0
1,1,1,0,36,1,0,0,0,0,1,1,0,0,2,2,-0.35435137095434965,-0.1282432802525202,0
0,1,0,0,9,1,0,1,0,0,0,0,1,0,0,0,0.5347100241345261,-0.6762732952459913,1
1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,-1.329826210051864,-0.9785905295885872,1
0,0,1,0,21,1,0,0,1,0,1,1,1,1,2,1,0.5363718211346926,-0.25094513423792586,0
1,0,1,1,13,1,1,2,2,2,2,2,2,2,2,3,-1.3381351950526947,-0.8564405911032956,0
1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,3,-1.4827115340671475,-0.9992542459128655,0
0,0,1,1,25,1,0,2,2,2,2,2,2,2,2,1,-1.4860351280674797,-0.7785101224871599,0
1,0,1,1,71,1,0,2,2,2,2,2,2,2,1,3,-1.5009913010689746,-0.39554699526786613,0
1,0,0,0,66,1,1,1,1,1,1,1,1,1,2,3,1.6464522172456624,2.2519916587803146,0
0,0,0,0,45,1,0,1,1,1,0,0,1,1,2,0,1.1811490571991479,0.9716580816152175,0
0,0,1,0,22,1,0,1,0,0,0,0,1,0,0,2,0.5064594751317022,-0.25469815963870296,0
0,0,1,0,67,1,0,2,2,2,2,2,2,2,2,3,-1.4594463760648215,-0.42206101589335593,0
0,0,1,0,68,1,1,1,0,0,1,0,1,0,1,3,0.8371570781647608,1.6296958940914665,0
0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,-1.4876969250676457,-8.424012272606612e-17,0
0,1,0,0,49,1,1,1,0,0,1,0,0,1,0,2,0.8670694241677507,0.9857429651781341,1
0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1,-0.5321636499721248,-0.9287415216182657,0
1,0,1,0,63,1,1,0,1,1,1,1,0,1,2,2,0.5064594751317022,1.2172604791660704,0
0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,3,0.4964886931307055,-0.9352982777596233,1
1,0,0,0,21,1,0,2,2,2,2,2,2,2,2,1,-1.4760643460664828,-0.8215153782560642,0
1,0,1,1,55,1,0,0,1,1,0,1,0,0,1,3,-0.23968737794288725,0.33693317986379606,1
1,0,0,1,1,1,0,2,2,2,2,2,2,2,0,1,-1.479387940066815,-0.9992100926728564,0
0,0,0,0,17,1,0,2,2,2,2,2,2,2,1,1,-1.5076384890696393,-0.8500604479219745,0
1,0,0,0,30,1,1,1,1,0,0,0,1,1,0,3,1.1844726511994805,0.28829838599372604,0
1,0,1,1,22,1,0,0,1,1,0,1,0,0,0,1,-0.2263930019415581,-0.446610217338439,0
0,0,0,0,9,1,0,0,0,0,0,1,1,0,0,3,-0.17487729493640836,-0.7741168751062503,0
1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,1,-1.5142856770703037,-0.9996737016929524,0
0,0,1,0,21,1,1,1,0,0,0,0,0,1,0,0,0.7224930851532981,-0.20955147172935523,1
1,0,0,0,19,1,1,0,0,0,1,1,0,0,0,0,-0.17321549793624233,-0.5027731386300678,0
0,0,1,1,69,1,1,1,0,1,1,0,1,1,0,0,1.302460238211275,2.279896506466092,1
1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-1.3181936310507012,-0.997068660532413,1
0,0,1,0,72,1,1,1,1,1,1,1,1,0,1,3,1.302460238211275,2.3284650704761485,0
1,0,1,1,70,1,1,0,1,0,1,0,1,0,1,2,0.13920233809498903,1.1371223485494775,0
0,0,0,0,66,1,1,1,1,1,1,1,0,1,0,3,1.2742096892084507,1.9037550548282112,0
0,0,1,1,7,0,2,0,0,0,0,0,0,0,0,0,-1.33148800705203,-0.9423407195410813,0
0,1,1,1,46,1,1,1,1,1,0,1,1,1,0,0,1.5101848632320405,1.1871921227198448,0
1,0,0,0,39,0,2,0,1,1,0,1,1,0,0,2,-0.5255164619714602,-0.1776949090627593,1
0,0,1,1,32,1,1,0,0,1,1,0,0,0,0,3,-0.07683127192660699,-0.1049745227677023,0
1,0,0,0,24,1,0,1,0,1,1,0,0,1,0,0,0.8238627021634316,-0.042453534914757105,0
1,0,1,1,6,1,0,1,0,1,0,0,0,1,0,2,0.6244470621434969,-0.7972973261110499,1
0,0,0,0,37,1,1,0,1,1,1,1,1,0,0,2,0.4698999411280476,0.3062687546774468,0
1,0,0,1,8,1,0,2,2,2,2,2,2,2,0,1,-1.4760643460664828,-0.9292492838783709,0
0,0,1,1,72,1,1,0,1,0,1,0,1,0,1,3,0.22229218810329518,1.2109244892247588,0
1,1,1,0,71,0,2,0,1,1,1,1,0,0,1,2,-0.6119299059800987,0.47248362669186217,0
0,0,1,0,16,1,0,1,0,1,0,0,1,1,0,3,0.9933659961803765,-0.3630060573811284,0
0,0,1,0,57,0,2,0,1,0,1,1,0,1,0,3,-0.4939423189683041,0.220368626239661,0
1,0,0,0,66,1,1,2,2,2,2,2,2,2,2,3,-1.3065610520495383,-0.2579213461593703,0
0,1,0,0,17,1,0,1,0,1,1,0,1,0,0,0,0.810568326162103,-0.34722127407786013,1
0,0,0,1,21,1,0,2,2,2,2,2,2,2,0,1,-1.462769970065154,-0.8084901724533673,0
1,0,1,0,66,1,1,0,1,1,1,0,0,0,1,2,0.044479909085519714,0.9471530334101437,0
0,0,1,0,17,1,1,0,0,1,0,0,1,1,0,3,0.353574151116419,-0.42420244803379936,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0.1890562480999727,-0.9770451661882672,1
1,0,1,0,58,1,0,0,1,1,1,0,0,0,2,2,-0.1482885429337505,0.565382043671097,1
0,0,1,1,8,1,0,2,2,2,2,2,2,2,0,2,-1.4527991880641573,-0.9464469708619316,0
1,0,0,0,27,1,0,0,1,0,1,1,1,0,2,2,0.1524967140963177,-0.1571857290785128,0
1,0,1,0,34,1,1,1,0,1,0,0,0,1,0,1,0.8005975441611057,0.31655645959957696,0
1,0,0,0,30,1,0,1,0,1,0,0,1,1,2,3,1.071470455188184,0.32585071662150145,0
1,0,0,0,33,1,0,0,0,1,1,0,1,0,0,2,0.05445069108651683,-0.016734272609431847,0
1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,-1.329826210051864,-0.997223196872445,1
1,0,1,1,14,1,1,0,1,1,0,0,0,1,0,1,0.14751132309581963,-0.5910575420283471,0
0,0,0,1,16,1,1,1,0,0,0,1,0,0,2,2,0.4898415051300409,-0.4499658635791337,0
0,0,0,0,49,1,0,1,0,0,1,1,1,1,1,2,1.1927816362003112,1.163194836774876,0
1,0,1,1,19,1,1,1,0,0,1,1,1,1,0,0,1.2808568772091153,-0.11947886211070544,1
0,0,1,1,70,1,1,0,1,1,1,1,1,0,1,3,0.4964886931307055,1.5277019096703484,0
0,0,1,1,32,1,0,0,1,1,0,1,0,0,0,3,-0.11172900893009573,-0.18484773394424023,0
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,0.16745288709781292,-0.4687530672030236,0
1,0,0,0,37,0,2,0,1,1,0,1,0,0,1,1,-0.8046983579993691,-0.39404578510755534,0
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0.3618831361172496,-0.8746538026070667,0
0,0,1,0,16,1,1,1,1,1,1,0,0,0,0,0,0.8620840331672526,-0.4010882268890134,0
1,0,1,0,17,1,1,1,0,1,0,0,0,0,0,3,0.5230774451333634,-0.4178664580924874,0
0,0,0,1,19,1,0,0,1,1,1,0,0,0,0,0,-0.1383177609327536,-0.43513037493606205,0
1,0,1,0,60,1,1,1,0,0,1,0,1,1,1,2,1.2093996062019723,1.6708025605399774,0
1,0,1,1,51,1,1,2,2,2,2,2,2,2,1,1,-1.3231790220511994,-0.4684881477629688,0
1,0,1,1,28,1,0,2,2,2,2,2,2,2,1,2,-1.477726143066649,-0.792705389150099,0
